id,score,created_at,updated_at,user_id,seen_live,event_id
624,0,2015-06-17 21:59:21.534732,2015-06-17 21:59:21.534732,15,,
625,0,2015-06-18 15:29:04.452411,2015-06-18 15:29:04.452411,15,,
626,0,2015-06-18 15:30:09.722852,2015-06-18 15:30:09.722852,15,,
691,0,2015-06-24 15:16:01.044732,2015-06-24 15:16:01.044732,15,,
627,3,2015-06-18 15:51:35.898396,2015-06-18 15:53:08.703098,15,,139
628,0,2015-06-18 15:53:09.561702,2015-06-18 15:53:09.561702,15,,
629,0,2015-06-18 15:56:46.98471,2015-06-18 15:56:46.98471,15,,
630,0,2015-06-18 17:02:35.994767,2015-06-18 17:02:35.994767,15,,
631,0,2015-06-18 17:03:39.757407,2015-06-18 17:03:39.757407,15,,
632,0,2015-06-18 17:35:33.022586,2015-06-18 17:35:33.022586,15,,
633,0,2015-06-18 17:36:17.168013,2015-06-18 17:36:17.168013,15,,
692,0,2015-06-24 15:46:26.855493,2015-06-24 15:46:26.855493,15,,
634,5,2015-06-18 19:26:22.748412,2015-06-18 19:32:17.343196,15,,140
635,0,2015-06-18 19:32:17.447892,2015-06-18 19:32:17.447892,15,,
636,0,2015-06-18 19:35:52.516778,2015-06-18 19:35:52.516778,15,,
637,0,2015-06-18 19:39:14.68206,2015-06-18 19:39:14.68206,15,,
638,0,2015-06-18 19:54:02.88126,2015-06-18 19:54:02.88126,15,,
639,0,2015-06-18 19:58:15.738911,2015-06-18 19:58:15.738911,15,,
640,0,2015-06-18 19:58:55.703264,2015-06-18 19:58:55.703264,15,,
641,0,2015-06-18 19:59:06.316645,2015-06-18 19:59:06.316645,15,,
642,0,2015-06-18 20:01:07.543966,2015-06-18 20:01:07.543966,15,,
643,0,2015-06-18 20:02:37.83218,2015-06-18 20:02:37.83218,15,,
644,0,2015-06-18 20:32:48.755828,2015-06-18 20:32:48.755828,15,,
645,0,2015-06-18 20:34:30.964548,2015-06-18 20:34:30.964548,15,,
646,0,2015-06-18 23:05:46.541392,2015-06-18 23:05:46.541392,15,,
647,0,2015-06-18 23:05:58.168275,2015-06-18 23:05:58.168275,15,,
693,0,2015-06-24 15:50:26.423373,2015-06-24 15:50:26.423373,15,,
694,4,2015-06-25 16:44:09.838122,2015-06-25 16:46:37.484137,15,,
649,0,2015-06-21 17:30:34.669041,2015-06-21 17:30:34.669041,15,,
650,0,2015-06-21 21:53:05.043734,2015-06-21 21:53:05.043734,15,,
651,0,2015-06-21 21:53:09.536665,2015-06-21 21:53:09.536665,15,,
648,3,2015-06-21 17:22:08.87994,2015-06-22 12:01:26.075681,15,,141
695,0,2015-06-25 17:09:56.214136,2015-06-25 17:09:56.214136,15,,
652,5,2015-06-22 11:57:37.416914,2015-06-22 12:22:20.668856,15,,142
653,0,2015-06-22 12:22:20.912274,2015-06-22 12:22:20.912274,15,,
654,0,2015-06-22 12:22:39.779718,2015-06-22 12:22:39.779718,15,,
655,0,2015-06-22 12:24:48.369847,2015-06-22 12:24:48.369847,15,,
656,0,2015-06-22 12:41:19.834289,2015-06-22 12:41:19.834289,15,,
657,0,2015-06-22 12:45:08.440419,2015-06-22 12:45:08.440419,15,,
658,0,2015-06-22 12:57:39.58684,2015-06-22 12:57:39.58684,15,,
659,0,2015-06-22 13:03:30.967385,2015-06-22 13:03:30.967385,15,,
696,0,2015-06-25 17:10:01.515276,2015-06-25 17:10:01.515276,15,,
660,4,2015-06-22 13:05:07.087775,2015-06-22 13:06:33.324833,15,,143
661,0,2015-06-22 13:06:33.581971,2015-06-22 13:06:33.581971,15,,
662,0,2015-06-22 13:29:22.273745,2015-06-22 13:29:22.273745,15,,
663,0,2015-06-22 14:21:46.489166,2015-06-22 14:21:46.489166,15,,
664,0,2015-06-22 15:29:02.073096,2015-06-22 15:29:02.073096,15,,
665,0,2015-06-22 15:30:55.46757,2015-06-22 15:30:55.46757,15,,
666,0,2015-06-22 16:50:18.865503,2015-06-22 16:50:18.865503,15,,
667,0,2015-06-23 17:36:03.953299,2015-06-23 17:36:03.953299,15,,
668,0,2015-06-23 17:39:12.788093,2015-06-23 17:39:12.788093,15,,
669,0,2015-06-23 17:40:35.528325,2015-06-23 17:40:35.528325,15,,
670,0,2015-06-23 17:40:50.588515,2015-06-23 17:40:50.588515,15,,
671,0,2015-06-23 19:17:39.579892,2015-06-23 19:17:39.579892,15,,
672,0,2015-06-23 19:17:43.252842,2015-06-23 19:17:43.252842,15,,
673,0,2015-06-23 19:17:48.440362,2015-06-23 19:17:48.440362,15,,
674,0,2015-06-23 19:17:58.791276,2015-06-23 19:17:58.791276,15,,
675,0,2015-06-23 19:18:13.023975,2015-06-23 19:18:13.023975,15,,
676,0,2015-06-23 23:11:45.108859,2015-06-23 23:11:45.108859,15,,
677,0,2015-06-23 23:11:53.797861,2015-06-23 23:11:53.797861,15,,
678,0,2015-06-23 23:12:03.977684,2015-06-23 23:12:03.977684,15,,
679,0,2015-06-23 23:12:12.282672,2015-06-23 23:12:12.282672,15,,
680,5,2015-06-23 23:31:12.139959,2015-06-23 23:31:15.204205,15,,
681,5,2015-06-23 23:35:15.266858,2015-06-23 23:35:56.009721,15,,
682,0,2015-06-24 14:43:04.345888,2015-06-24 14:43:04.345888,15,,
683,0,2015-06-24 14:47:12.048877,2015-06-24 14:47:12.048877,15,,
684,0,2015-06-24 14:47:20.230452,2015-06-24 14:47:20.230452,15,,
685,0,2015-06-24 14:47:23.69022,2015-06-24 14:47:23.69022,15,,
686,0,2015-06-24 14:59:01.350003,2015-06-24 14:59:01.350003,15,,
687,0,2015-06-24 14:59:07.744329,2015-06-24 14:59:07.744329,15,,
688,0,2015-06-24 14:59:13.497389,2015-06-24 14:59:13.497389,15,,
689,0,2015-06-24 14:59:19.371516,2015-06-24 14:59:19.371516,15,,
690,0,2015-06-24 14:59:27.138381,2015-06-24 14:59:27.138381,15,,
697,0,2015-06-25 17:10:26.71912,2015-06-25 17:10:26.71912,15,,
698,0,2015-06-25 17:25:14.465234,2015-06-25 17:25:14.465234,15,,
717,0,2015-06-26 16:55:34.019992,2015-06-26 16:55:34.019992,27,,
699,4,2015-06-25 17:25:23.878135,2015-06-25 17:33:29.473456,15,,144
700,0,2015-06-25 17:33:29.64039,2015-06-25 17:33:29.64039,15,,
701,0,2015-06-25 17:37:14.913434,2015-06-25 17:37:14.913434,15,,
702,0,2015-06-25 17:40:58.636876,2015-06-25 17:40:58.636876,15,,
703,0,2015-06-25 17:41:03.134806,2015-06-25 17:41:03.134806,15,,
704,0,2015-06-25 17:41:07.964894,2015-06-25 17:41:07.964894,15,,
705,0,2015-06-25 17:41:34.581789,2015-06-25 17:41:34.581789,15,,
706,0,2015-06-25 18:24:32.448589,2015-06-25 18:24:32.448589,15,,
707,0,2015-06-25 18:24:38.293334,2015-06-25 18:24:38.293334,15,,
708,0,2015-06-25 18:24:44.226425,2015-06-25 18:24:44.226425,15,,
709,0,2015-06-25 18:24:48.710614,2015-06-25 18:24:48.710614,15,,
710,0,2015-06-25 18:24:54.65384,2015-06-25 18:24:54.65384,15,,
711,0,2015-06-25 19:58:07.25328,2015-06-25 19:58:07.25328,15,,
712,0,2015-06-26 15:59:27.064055,2015-06-26 15:59:27.064055,27,,
713,0,2015-06-26 16:01:47.313306,2015-06-26 16:01:47.313306,27,,
715,4,2015-06-26 16:43:17.861419,2015-06-26 16:59:56.109694,27,,
720,5,2015-06-26 17:05:51.817791,2015-06-26 17:10:11.005656,27,,146
718,4,2015-06-26 17:00:38.783096,2015-06-26 17:05:35.449104,27,,145
719,0,2015-06-26 17:05:38.538558,2015-06-26 17:05:38.538558,27,,
721,0,2015-06-26 17:10:12.662799,2015-06-26 17:10:12.662799,27,,
